Fecha,Representante,CódigoProducto,Unidades
12/7/2015,Laura Flores Guzmán,B016B7INC2,3
12/7/2015,Carlos González Medina,B00F3J4B5S,1
12/7/2015,Miguel Ángel Vega Torres,B01EYT1URO,1
12/7/2015,Rafaela Cáceres Castro,B01EYT1URO,1
12/7/2015,Carla Fernández Mendoza,B016381QZA,2
12/7/2015,Adrián Vega Ruiz,B00NQGP42Y,4
12/7/2015,Diego Morales Castro,B00J0O5J4Y,3
12/7/2015,Ricardo Gómez Vargas,B00NQGP42Y,2
12/7/2015,Silvia Ramírez Rivera,B01EYT1URO,4
12/7/2015,Eduardo Cáceres Salazar,B00K15Q2B0,1
12/7/2015,Juan Carlos Rodríguez Huamán,B01EYT1URO,2
12/7/2015,Gabriela Rojas Huerta,B01KBH547A,3
12/7/2015,Verónica Quispe Rodríguez,B00J0O5J4Y,1
12/7/2015,Julio Vargas López,B01LQV1YHO,18
12/7/2015,Valentina Torres Vega,B00F3J4B5S,2
12/7/2015,Mariana Ruiz Cruz,B01LQV1YHO,4
12/7/2015,Luis Torres Medina,B01KBH547A,3
12/7/2015,Andrés Ramos Silva,B00F3J4B5S,3
12/7/2015,Ana Paula Sánchez Vargas,B00K15Q2B0,2
12/7/2015,Alejandro Ortega Salinas,B01KBH547A,4
12/7/2015,Sofía Castro Valdez,B01DZJFWNC,3
12/7/2015,Lucía Pérez Guerra,B01KBH547A,15
12/7/2015,Sebastián Salazar Peña,B00NQGP42Y,1
12/7/2015,Carolina Espinoza Ramírez,B00NQGP42Y,2
12/7/2015,Manuel Rojas Cárdenas,B01KBH547A,3
12/7/2015,Gabriela Navarro Gómez,B018IZ0SWI,13
12/7/2015,Andrés Soto Paredes,B00K15Q2B0,3
12/7/2015,Víctor García Soto,B01EYT1URO,23
12/7/2015,Camila Paredes Delgado,B00K15Q2B0,1
12/7/2015,Valeria Tapia Castro,B01EYT1URO,2
12/7/2015,Eduardo Morales Sánchez,B00F3J4B5S,2
12/7/2015,María Fernández Vásquez,B00K15Q2B0,3
12/7/2015,Jorge Huamán Flores,B01EYT1URO,2
12/7/2015,Daniela Chávez Paredes,B01EYT1URO,1
12/7/2015,José López Ramírez,B015YCRYZM,1
12/7/2015,Ana María Vargas Vega,B00K15Q2B0,1
12/7/2015,Carlos Rivera Castro,B01DZJFWNC,1
12/7/2015,Brenda Torres Sánchez,B00K15Q2B0,2
12/7/2015,Luis González López,B016381QZA,2
12/7/2015,Patricia Medina Vargas,B01DZJFWNC,1
12/7/2015,Miguel García Huamán,B00F3J4B5S,2
12/7/2015,Adriana Rodríguez Silva,B00F3J4B5S,3
12/7/2015,Juan Pérez Torres,B015YCRYZM,2
12/7/2015,Sofía Castro Salinas,B018IZ0SWI,3
12/8/2015,Diego Morales López,B018IZ0SWI,1
12/8/2015,Mariana Rojas Medina,B018IZ0SWI,2
12/8/2015,Alejandro Soto Vásquez,B018IZ0SWI,2
12/8/2015,Valentina Vega Ruiz,B01DZJFWNC,2
12/8/2015,Andrés Gómez Paredes,B00F3J4B5S,2
12/8/2015,Gabriela Huamán Castro,B01LQV1YHO,3
12/8/2015,Eduardo Torres López,B01EYT1URO,1
12/8/2015,Carla Medina Vargas,B016381QZA,2
12/8/2015,Ricardo García Huerta,B018IZ0SWI,1
12/8/2015,Laura Chávez Castro,B016B7INC2,2
12/8/2015,Carlos González Ruiz,B00K15Q2B0,3
12/8/2015,Silvia Castro López,B01KBH547A,3
12/8/2015,Juan Carlos Rodríguez Medina,B00F3J4B5S,2
12/8/2015,Luisa Fernández Vargas,B00K15Q2B0,2
12/8/2015,José Morales Huamán,B01DZJFWNC,5
12/8/2015,Ana Paula Rojas Torres,B01LQV1YHO,3
12/8/2015,Miguel Ángel Vega López,B01DZJFWNC,2
12/8/2015,Carla García Castro,B018IZ0SWI,3
12/8/2015,Eduardo Castro Ruiz,B016381QZA,2
12/8/2015,Gabriela Ramírez Vargas,B00F3J4B5S,1
12/8/2015,Ricardo Gómez Medina,B00F3J4B5S,2
12/8/2015,Laura Flores Salazar,B016381QZA,3
12/8/2015,Juan Carlos Rodríguez Delgado,B018IZ0SWI,3
12/8/2015,Luisa García Vásquez,B016381QZA,1
12/8/2015,Ana María Castro Salinas,B00K15Q2B0,3
12/8/2015,Ana María Castro Chávez,B00NQGP42Y,2
12/8/2015,Laura Flores Guzmán,B018IZ0SWI,2
12/8/2015,Carlos González Medina,B00J0O5J4Y,2
12/8/2015,Miguel Ángel Vega Torres,B018IZ0SWI,1
12/8/2015,Rafaela Cáceres Castro,B00F3J4B5S,3
12/8/2015,Carla Fernández Mendoza,B01LQV1YHO,2
12/8/2015,Adrián Vega Ruiz,B00F3J4B5S,1
12/8/2015,Diego Morales Castro,B00J0O5J4Y,23
12/8/2015,Ricardo Gómez Vargas,B00K15Q2B0,3
12/8/2015,Luisa García López,B00K15Q2B0,3
12/8/2015,Juan Carlos Rodríguez Huamán,B01EYT1URO,2
12/8/2015,Ana María Castro Chávez,B01KBH547A,1
12/8/2015,Miguel Ángel Vega Torres,B018IZ0SWI,2
12/8/2015,Carla Fernández Mendoza,B018IZ0SWI,1
12/8/2015,Ricardo Gómez Vargas,B00J0O5J4Y,2
12/8/2015,Silvia Ramírez Rivera,B00F3J4B5S,2
12/8/2015,Diego Morales Castro,B016B7INC2,1
12/8/2015,Gabriela Rojas Huerta,B016381QZA,2
12/8/2015,Eduardo Cáceres Salazar,B01LQV1YHO,3
12/8/2015,Verónica Quispe Rodríguez,B00NQGP42Y,1
12/8/2015,Carlos González Medina,B01KBH547A,3
12/8/2015,Laura Flores Guzmán,B016381QZA,2
12/8/2015,Julio Vargas López,B00F3J4B5S,3
12/8/2015,Valentina Torres Vega,B018IZ0SWI,3
12/8/2015,Andrés Ramos Silva,B015YCRYZM,1
12/8/2015,Mariana Ruiz Cruz,B00K15Q2B0,10
12/8/2015,Luis Torres Medina,B016B7INC2,1
12/8/2015,Ana Paula Sánchez Vargas,B00NQGP42Y,1
12/8/2015,Rafaela Cáceres Castro,B018IZ0SWI,6
12/8/2015,Alejandro Ortega Salinas,B00F3J4B5S,3
12/8/2015,Camila Paredes Delgado,B01KBH547A,3
12/8/2015,Víctor García Soto,B00F3J4B5S,1
12/8/2015,Sofía Castro Valdez,B016B7INC2,2
12/8/2015,Adrián Vega Ruiz,B016381QZA,1
12/8/2015,Lucía Pérez Guerra,B01DZJFWNC,2
12/8/2015,Sebastián Salazar Peña,B016381QZA,3
12/8/2015,Carolina Espinoza Ramírez,B00F3J4B5S,2
12/8/2015,Manuel Rojas Cárdenas,B016B7INC2,3
12/8/2015,Gabriela Navarro Gómez,B018IZ0SWI,3
12/8/2015,Andrés Soto Paredes,B01LQV1YHO,2
12/9/2015,Valeria Tapia Castro,B016B7INC2,3
12/9/2015,Eduardo Morales Sánchez,B01LQV1YHO,4
12/9/2015,María Fernández Vásquez,B00K15Q2B0,3
12/9/2015,Jorge Huamán Flores,B016381QZA,3
12/9/2015,Daniela Chávez Paredes,B01DZJFWNC,1
12/9/2015,José López Ramírez,B00J0O5J4Y,2
12/9/2015,Ana María Vargas Vega,B00K15Q2B0,19
12/9/2015,Carlos Rivera Castro,B00NQGP42Y,2
12/9/2015,Brenda Torres Sánchez,B00K15Q2B0,1
12/9/2015,Luis González López,B00F3J4B5S,1
12/9/2015,Patricia Medina Vargas,B016381QZA,3
12/9/2015,Miguel García Huamán,B00K15Q2B0,2
12/9/2015,Adriana Rodríguez Silva,B00K15Q2B0,2
12/9/2015,Juan Pérez Torres,B00F3J4B5S,2
12/9/2015,Sofía Castro Salinas,B01KBH547A,21
12/9/2015,Diego Morales López,B00NQGP42Y,3
12/9/2015,Mariana Rojas Medina,B00K15Q2B0,2
12/9/2015,Alejandro Soto Vásquez,B00K15Q2B0,3
12/9/2015,Valentina Vega Ruiz,B00F3J4B5S,2
12/9/2015,Andrés Gómez Paredes,B018IZ0SWI,1
12/9/2015,Gabriela Huamán Castro,B00F3J4B5S,1
12/9/2015,Eduardo Torres López,B00K15Q2B0,3
12/9/2015,Carla Medina Vargas,B01LQV1YHO,1
12/9/2015,Ricardo García Huerta,B01LQV1YHO,11
12/9/2015,Laura Chávez Castro,B01KBH547A,2
12/9/2015,Carlos González Ruiz,B016381QZA,2
12/9/2015,Silvia Castro López,B01LQV1YHO,2
12/9/2015,Juan Carlos Rodríguez Medina,B018IZ0SWI,3
12/9/2015,Luisa Fernández Vargas,B00F3J4B5S,3
12/9/2015,José Morales Huamán,B018IZ0SWI,1
12/9/2015,Ana Paula Rojas Torres,B01LQV1YHO,3
12/9/2015,Miguel Ángel Vega López,B00NQGP42Y,1
12/9/2015,Carla García Castro,B00F3J4B5S,3
12/9/2015,Eduardo Castro Ruiz,B00K15Q2B0,2
12/9/2015,Gabriela Ramírez Vargas,B016381QZA,2
12/9/2015,Ricardo Gómez Medina,B00K15Q2B0,2
12/9/2015,Laura Flores Salazar,B00NQGP42Y,3
12/9/2015,Juan Carlos Rodríguez Delgado,B018IZ0SWI,3
12/9/2015,Luisa García Vásquez,B018IZ0SWI,2
12/9/2015,Ana María Castro Salinas,B016381QZA,1
12/9/2015,Ana María Castro Chávez,B015YCRYZM,3
12/9/2015,Laura Flores Guzmán,B00K15Q2B0,2
12/9/2015,Carlos González Medina,B01KBH547A,3
12/9/2015,Miguel Ángel Vega Torres,B00K15Q2B0,2
12/9/2015,Rafaela Cáceres Castro,B01EYT1URO,20
12/9/2015,Carla Fernández Mendoza,B00F3J4B5S,3
12/9/2015,Adrián Vega Ruiz,B00F3J4B5S,2
12/9/2015,Diego Morales Castro,B018IZ0SWI,2
12/9/2015,Ricardo Gómez Vargas,B00NQGP42Y,3
12/9/2015,Silvia Ramírez Rivera,B01DZJFWNC,2
12/9/2015,Eduardo Cáceres Salazar,B00F3J4B5S,10
12/9/2015,Juan Carlos Rodríguez Huamán,B01DZJFWNC,2
12/9/2015,Gabriela Rojas Huerta,B00F3J4B5S,2
12/9/2015,Verónica Quispe Rodríguez,B015YCRYZM,2
12/9/2015,Julio Vargas López,B00K15Q2B0,3
12/9/2015,Valentina Torres Vega,B016381QZA,2
12/9/2015,Mariana Ruiz Cruz,B016381QZA,2
12/9/2015,Luis Torres Medina,B00K15Q2B0,2
12/9/2015,Andrés Ramos Silva,B00K15Q2B0,2
12/9/2015,Ana Paula Sánchez Vargas,B00K15Q2B0,2
12/9/2015,Alejandro Ortega Salinas,B01KBH547A,2
12/10/2015,Sofía Castro Valdez,B018IZ0SWI,2
12/10/2015,Lucía Pérez Guerra,B01KBH547A,2
12/10/2015,Sebastián Salazar Peña,B018IZ0SWI,2
12/10/2015,Carolina Espinoza Ramírez,B00F3J4B5S,1
12/10/2015,Manuel Rojas Cárdenas,B018IZ0SWI,1
12/10/2015,Gabriela Navarro Gómez,B00NQGP42Y,3
12/10/2015,Andrés Soto Paredes,B018IZ0SWI,17
12/10/2015,Víctor García Soto,B01EYT1URO,3
12/10/2015,Camila Paredes Delgado,B018IZ0SWI,3
12/10/2015,Valeria Tapia Castro,B01KBH547A,1
12/10/2015,Eduardo Morales Sánchez,B01DZJFWNC,3
12/10/2015,María Fernández Vásquez,B018IZ0SWI,3
12/10/2015,Jorge Huamán Flores,B01KBH547A,1
12/10/2015,Daniela Chávez Paredes,B00F3J4B5S,1
12/10/2015,José López Ramírez,B00K15Q2B0,3
12/10/2015,Ana María Vargas Vega,B018IZ0SWI,2
12/10/2015,Carlos Rivera Castro,B018IZ0SWI,2
12/10/2015,Brenda Torres Sánchez,B01KBH547A,3
12/10/2015,Luis González López,B00F3J4B5S,2
12/10/2015,Patricia Medina Vargas,B01LQV1YHO,24
12/10/2015,Miguel García Huamán,B00F3J4B5S,4
12/10/2015,Adriana Rodríguez Silva,B00K15Q2B0,2
12/10/2015,Juan Pérez Torres,B015YCRYZM,2
12/10/2015,Sofía Castro Salinas,B01KBH547A,3
12/10/2015,Diego Morales López,B00F3J4B5S,1
12/10/2015,Mariana Rojas Medina,B00F3J4B5S,1
12/10/2015,Alejandro Soto Vásquez,B01LQV1YHO,3
12/10/2015,Valentina Vega Ruiz,B01KBH547A,1
12/10/2015,Andrés Gómez Paredes,B00K15Q2B0,2
12/10/2015,Gabriela Huamán Castro,B018IZ0SWI,24
12/10/2015,Eduardo Torres López,B016381QZA,2
12/10/2015,Carla Medina Vargas,B00F3J4B5S,1
12/10/2015,Ricardo García Huerta,B00NQGP42Y,1
12/10/2015,Laura Chávez Castro,B01LQV1YHO,3
12/10/2015,Carlos González Ruiz,B016381QZA,7
12/10/2015,Silvia Castro López,B01LQV1YHO,22
12/10/2015,Juan Carlos Rodríguez Medina,B00K15Q2B0,2
12/10/2015,Luisa Fernández Vargas,B01KBH547A,2
12/10/2015,José Morales Huamán,B00J0O5J4Y,3
12/10/2015,Ana Paula Rojas Torres,B016B7INC2,3
12/10/2015,Miguel Ángel Vega López,B01DZJFWNC,3
12/10/2015,Carla García Castro,B018IZ0SWI,2
12/10/2015,Eduardo Castro Ruiz,B01KBH547A,3
12/10/2015,Gabriela Ramírez Vargas,B018IZ0SWI,3
12/10/2015,Ricardo Gómez Medina,B016B7INC2,1
12/10/2015,Laura Flores Salazar,B018IZ0SWI,1
12/10/2015,Juan Carlos Rodríguez Delgado,B018IZ0SWI,2
12/10/2015,Luisa García Vásquez,B00K15Q2B0,2
12/10/2015,Ana María Castro Salinas,B01KBH547A,20
12/10/2015,Ana María Castro Chávez,B00F3J4B5S,2
12/10/2015,Laura Flores Guzmán,B00NQGP42Y,1
12/10/2015,Carlos González Medina,B018IZ0SWI,3
12/10/2015,Miguel Ángel Vega Torres,B00F3J4B5S,19
12/10/2015,Rafaela Cáceres Castro,B018IZ0SWI,1
12/10/2015,Carla Fernández Mendoza,B00NQGP42Y,1
12/10/2015,Adrián Vega Ruiz,B016381QZA,2
12/10/2015,Diego Morales Castro,B01KBH547A,1
12/11/2015,Ricardo Gómez Vargas,B00J0O5J4Y,2
12/11/2015,Silvia Ramírez Rivera,B01DZJFWNC,1
12/11/2015,Eduardo Cáceres Salazar,B01KBH547A,3
12/11/2015,Juan Carlos Rodríguez Huamán,B018IZ0SWI,2
12/11/2015,Gabriela Rojas Huerta,B00F3J4B5S,3
12/11/2015,Verónica Quispe Rodríguez,B01EYT1URO,1
12/11/2015,Julio Vargas López,B016B7INC2,2
12/11/2015,Valentina Torres Vega,B00J0O5J4Y,1
12/11/2015,Mariana Ruiz Cruz,B01EYT1URO,2
12/11/2015,Luis Torres Medina,B01KBH547A,23
12/11/2015,Andrés Ramos Silva,B016381QZA,1
12/11/2015,Ana Paula Sánchez Vargas,B01LQV1YHO,1
12/11/2015,Alejandro Ortega Salinas,B01EYT1URO,1
12/11/2015,Sofía Castro Valdez,B01LQV1YHO,3
12/11/2015,Lucía Pérez Guerra,B01DZJFWNC,2
12/11/2015,Sebastián Salazar Peña,B016381QZA,2
12/11/2015,Carolina Espinoza Ramírez,B00F3J4B5S,7
12/11/2015,Manuel Rojas Cárdenas,B01DZJFWNC,2
12/11/2015,Gabriela Navarro Gómez,B00NQGP42Y,3
12/11/2015,Andrés Soto Paredes,B01LQV1YHO,14
12/11/2015,Víctor García Soto,B01DZJFWNC,2
12/11/2015,Camila Paredes Delgado,B01KBH547A,1
12/11/2015,Valeria Tapia Castro,B00F3J4B5S,1
12/11/2015,Eduardo Morales Sánchez,B018IZ0SWI,1
12/11/2015,María Fernández Vásquez,B018IZ0SWI,2
12/11/2015,Jorge Huamán Flores,B01EYT1URO,2
12/11/2015,Daniela Chávez Paredes,B018IZ0SWI,18
12/11/2015,José López Ramírez,B00F3J4B5S,1
12/11/2015,Ana María Vargas Vega,B01LQV1YHO,19
12/11/2015,Carlos Rivera Castro,B01KBH547A,3
12/11/2015,Brenda Torres Sánchez,B00NQGP42Y,6
12/11/2015,Luis González López,B016381QZA,9
12/11/2015,Patricia Medina Vargas,B01DZJFWNC,3
12/11/2015,Miguel García Huamán,B018IZ0SWI,4
12/11/2015,Adriana Rodríguez Silva,B018IZ0SWI,1
12/11/2015,Juan Pérez Torres,B00NQGP42Y,2
12/11/2015,Sofía Castro Salinas,B00K15Q2B0,3
12/11/2015,Diego Morales López,B00K15Q2B0,4
12/11/2015,Mariana Rojas Medina,B00K15Q2B0,3
12/11/2015,Alejandro Soto Vásquez,B00F3J4B5S,1
12/11/2015,Valentina Vega Ruiz,B016B7INC2,3
12/11/2015,Andrés Gómez Paredes,B016381QZA,1
12/11/2015,Gabriela Huamán Castro,B00F3J4B5S,2
12/11/2015,Eduardo Torres López,B00K15Q2B0,4
12/11/2015,Carla Medina Vargas,B016381QZA,3
12/11/2015,Ricardo García Huerta,B00K15Q2B0,1
12/11/2015,Laura Chávez Castro,B01LQV1YHO,1
12/11/2015,Carlos González Ruiz,B016B7INC2,2
12/11/2015,Silvia Castro López,B018IZ0SWI,2
12/11/2015,Juan Carlos Rodríguez Medina,B018IZ0SWI,10
12/11/2015,Luisa Fernández Vargas,B016381QZA,3
12/11/2015,José Morales Huamán,B00NQGP42Y,2
12/11/2015,Ana Paula Rojas Torres,B018IZ0SWI,2
12/11/2015,Miguel Ángel Vega López,B00F3J4B5S,2
12/11/2015,Carla García Castro,B00F3J4B5S,2
12/11/2015,Eduardo Castro Ruiz,B01EYT1URO,2
12/11/2015,Gabriela Ramírez Vargas,B01KBH547A,3
12/11/2015,Ricardo Gómez Medina,B015YCRYZM,2
12/11/2015,Laura Flores Salazar,B016381QZA,3
12/11/2015,Juan Carlos Rodríguez Delgado,B00NQGP42Y,3
12/11/2015,Luisa García Vásquez,B00K15Q2B0,1
12/11/2015,Ana María Castro Salinas,B01KBH547A,2
12/11/2015,Ana María Castro Chávez,B01KBH547A,2
12/11/2015,Laura Flores Guzmán,B00K15Q2B0,2
12/12/2015,Carlos González Medina,B01EYT1URO,2
12/12/2015,Miguel Ángel Vega Torres,B00F3J4B5S,2
12/12/2015,Rafaela Cáceres Castro,B00K15Q2B0,2
12/12/2015,Carla Fernández Mendoza,B01LQV1YHO,2
12/12/2015,Adrián Vega Ruiz,B01LQV1YHO,2
12/12/2015,Diego Morales Castro,B01DZJFWNC,3
12/12/2015,Ricardo Gómez Vargas,B00NQGP42Y,2
12/12/2015,Silvia Ramírez Rivera,B018IZ0SWI,3
12/12/2015,Eduardo Cáceres Salazar,B018IZ0SWI,3
12/12/2015,Juan Carlos Rodríguez Huamán,B00K15Q2B0,1
12/12/2015,Gabriela Rojas Huerta,B00NQGP42Y,1
12/12/2015,Verónica Quispe Rodríguez,B016381QZA,3
12/12/2015,Julio Vargas López,B01KBH547A,2
12/12/2015,Valentina Torres Vega,B016381QZA,2
12/12/2015,Mariana Ruiz Cruz,B01EYT1URO,3
12/12/2015,Luis Torres Medina,B00F3J4B5S,1
12/12/2015,Andrés Ramos Silva,B00F3J4B5S,3
12/12/2015,Ana Paula Sánchez Vargas,B00K15Q2B0,3
12/12/2015,Alejandro Ortega Salinas,B00K15Q2B0,3
12/12/2015,Sofía Castro Valdez,B018IZ0SWI,2
12/12/2015,Lucía Pérez Guerra,B018IZ0SWI,3
12/12/2015,Sebastián Salazar Peña,B018IZ0SWI,3
12/12/2015,Carolina Espinoza Ramírez,B018IZ0SWI,3
12/12/2015,Manuel Rojas Cárdenas,B00NQGP42Y,13
12/12/2015,Gabriela Navarro Gómez,B016B7INC2,3
12/12/2015,Andrés Soto Paredes,B01LQV1YHO,2
12/12/2015,Víctor García Soto,B01EYT1URO,2
12/12/2015,Camila Paredes Delgado,B016B7INC2,2
12/12/2015,Valeria Tapia Castro,B01KBH547A,3
12/12/2015,Eduardo Morales Sánchez,B01EYT1URO,10
12/12/2015,María Fernández Vásquez,B00NQGP42Y,2
12/12/2015,Jorge Huamán Flores,B00NQGP42Y,3
12/12/2015,Daniela Chávez Paredes,B00F3J4B5S,1
12/12/2015,José López Ramírez,B01DZJFWNC,1
12/12/2015,Ana María Vargas Vega,B018IZ0SWI,7
12/12/2015,Carlos Rivera Castro,B018IZ0SWI,1
12/12/2015,Brenda Torres Sánchez,B01KBH547A,1
12/12/2015,Luis González López,B018IZ0SWI,2
12/12/2015,Patricia Medina Vargas,B00K15Q2B0,1
12/12/2015,Miguel García Huamán,B018IZ0SWI,3
12/12/2015,Adriana Rodríguez Silva,B00K15Q2B0,3
12/12/2015,Juan Pérez Torres,B01DZJFWNC,2
12/12/2015,Sofía Castro Salinas,B018IZ0SWI,1
12/12/2015,Diego Morales López,B018IZ0SWI,3
12/12/2015,Mariana Rojas Medina,B01LQV1YHO,2
12/12/2015,Alejandro Soto Vásquez,B00NQGP42Y,2
12/12/2015,Valentina Vega Ruiz,B018IZ0SWI,3
12/12/2015,Andrés Gómez Paredes,B01KBH547A,1
12/13/2015,Gabriela Huamán Castro,B01KBH547A,2
12/13/2015,Eduardo Torres López,B00K15Q2B0,7
12/13/2015,Carla Medina Vargas,B01DZJFWNC,3
12/13/2015,Ricardo García Huerta,B018IZ0SWI,1
12/13/2015,Laura Chávez Castro,B018IZ0SWI,2
12/13/2015,Carlos González Ruiz,B00F3J4B5S,10
12/13/2015,Silvia Castro López,B00K15Q2B0,1
12/13/2015,Juan Carlos Rodríguez Medina,B00F3J4B5S,2
12/13/2015,Luisa Fernández Vargas,B01DZJFWNC,3
12/13/2015,José Morales Huamán,B016B7INC2,1
12/13/2015,Ana Paula Rojas Torres,B00NQGP42Y,3
12/13/2015,Miguel Ángel Vega López,B018IZ0SWI,3
12/13/2015,Carla García Castro,B01DZJFWNC,2
12/13/2015,Eduardo Castro Ruiz,B01KBH547A,2
12/13/2015,Gabriela Ramírez Vargas,B00F3J4B5S,2
12/13/2015,Ricardo Gómez Medina,B016B7INC2,19
12/13/2015,Laura Flores Salazar,B018IZ0SWI,2
12/13/2015,Juan Carlos Rodríguez Delgado,B015YCRYZM,8
12/13/2015,Luisa García Vásquez,B00J0O5J4Y,10
12/13/2015,Ana María Castro Salinas,B01KBH547A,1
12/13/2015,Ana María Castro Chávez,B01LQV1YHO,3
12/13/2015,Laura Flores Guzmán,B00J0O5J4Y,3
12/13/2015,Carlos González Medina,B01LQV1YHO,2
12/13/2015,Miguel Ángel Vega Torres,B016381QZA,1
12/13/2015,Rafaela Cáceres Castro,B00F3J4B5S,3
12/13/2015,Carla Fernández Mendoza,B00K15Q2B0,3
12/13/2015,Adrián Vega Ruiz,B00NQGP42Y,3
12/13/2015,Diego Morales Castro,B00F3J4B5S,1
12/13/2015,Ricardo Gómez Vargas,B00J0O5J4Y,18
12/13/2015,Silvia Ramírez Rivera,B01LQV1YHO,4
12/13/2015,Eduardo Cáceres Salazar,B016381QZA,18
12/13/2015,Juan Carlos Rodríguez Huamán,B01KBH547A,1
12/13/2015,Gabriela Rojas Huerta,B00NQGP42Y,1
12/13/2015,Verónica Quispe Rodríguez,B01KBH547A,2
12/13/2015,Julio Vargas López,B00F3J4B5S,2
12/13/2015,Valentina Torres Vega,B00NQGP42Y,3
12/13/2015,Mariana Ruiz Cruz,B00NQGP42Y,2
12/13/2015,Luis Torres Medina,B00K15Q2B0,3
12/13/2015,Andrés Ramos Silva,B018IZ0SWI,2
12/13/2015,Ana Paula Sánchez Vargas,B01KBH547A,1
12/13/2015,Alejandro Ortega Salinas,B01KBH547A,1
12/13/2015,Sofía Castro Valdez,B01EYT1URO,2
12/13/2015,Lucía Pérez Guerra,B01DZJFWNC,3
12/13/2015,Sebastián Salazar Peña,B01DZJFWNC,1
12/13/2015,Carolina Espinoza Ramírez,B01EYT1URO,1
12/13/2015,Manuel Rojas Cárdenas,B00J0O5J4Y,3
12/13/2015,Gabriela Navarro Gómez,B016B7INC2,2
12/13/2015,Andrés Soto Paredes,B00K15Q2B0,3
12/13/2015,Víctor García Soto,B00F3J4B5S,2
12/13/2015,Camila Paredes Delgado,B016381QZA,2
12/13/2015,Valeria Tapia Castro,B01KBH547A,3
12/13/2015,Eduardo Morales Sánchez,B00F3J4B5S,1
12/13/2015,María Fernández Vásquez,B00F3J4B5S,3
12/14/2015,Jorge Huamán Flores,B016381QZA,1
12/14/2015,Daniela Chávez Paredes,B018IZ0SWI,5
12/14/2015,José López Ramírez,B018IZ0SWI,1
12/14/2015,Ana María Vargas Vega,B018IZ0SWI,3
12/14/2015,Carlos Rivera Castro,B00K15Q2B0,1
12/14/2015,Brenda Torres Sánchez,B00J0O5J4Y,3
12/14/2015,Luis González López,B016381QZA,2
12/14/2015,Patricia Medina Vargas,B018IZ0SWI,3
12/14/2015,Miguel García Huamán,B016381QZA,1
12/14/2015,Adriana Rodríguez Silva,B016381QZA,3
12/14/2015,Juan Pérez Torres,B018IZ0SWI,22
12/14/2015,Sofía Castro Salinas,B01KBH547A,2
12/14/2015,Diego Morales López,B016381QZA,3
12/14/2015,Mariana Rojas Medina,B00K15Q2B0,1
12/14/2015,Alejandro Soto Vásquez,B01EYT1URO,1
12/14/2015,Valentina Vega Ruiz,B018IZ0SWI,2
12/14/2015,Andrés Gómez Paredes,B00F3J4B5S,1
12/14/2015,Gabriela Huamán Castro,B018IZ0SWI,3
12/14/2015,Eduardo Torres López,B00K15Q2B0,4
12/14/2015,Carla Medina Vargas,B01KBH547A,2
12/14/2015,Ricardo García Huerta,B018IZ0SWI,2
12/14/2015,Laura Chávez Castro,B00F3J4B5S,1
12/14/2015,Carlos González Ruiz,B016381QZA,4
12/14/2015,Silvia Castro López,B01LQV1YHO,3
12/14/2015,Juan Carlos Rodríguez Medina,B018IZ0SWI,3
12/14/2015,Luisa Fernández Vargas,B00K15Q2B0,3
12/14/2015,José Morales Huamán,B018IZ0SWI,3
12/14/2015,Ana Paula Rojas Torres,B01KBH547A,2
12/14/2015,Miguel Ángel Vega López,B00K15Q2B0,1
12/14/2015,Carla García Castro,B018IZ0SWI,3
12/14/2015,Eduardo Castro Ruiz,B01DZJFWNC,3
12/14/2015,Gabriela Ramírez Vargas,B00F3J4B5S,1
12/14/2015,Ricardo Gómez Medina,B01LQV1YHO,15
12/14/2015,Laura Flores Salazar,B00F3J4B5S,2
12/14/2015,Juan Carlos Rodríguez Delgado,B01LQV1YHO,2
12/14/2015,Luisa García Vásquez,B00NQGP42Y,3
12/14/2015,Ana María Castro Salinas,B00J0O5J4Y,2
12/14/2015,Ana María Castro Chávez,B018IZ0SWI,3
12/14/2015,Laura Flores Guzmán,B01KBH547A,2
12/14/2015,Carlos González Medina,B00K15Q2B0,1
12/14/2015,Miguel Ángel Vega Torres,B016B7INC2,3
12/14/2015,Rafaela Cáceres Castro,B00F3J4B5S,4
12/14/2015,Carla Fernández Mendoza,B016381QZA,3
12/14/2015,Adrián Vega Ruiz,B00NQGP42Y,3
12/14/2015,Diego Morales Castro,B01DZJFWNC,2
12/14/2015,Ricardo Gómez Vargas,B01DZJFWNC,2
12/14/2015,Silvia Ramírez Rivera,B00F3J4B5S,3
12/14/2015,Eduardo Cáceres Salazar,B01DZJFWNC,2
12/14/2015,Juan Carlos Rodríguez Huamán,B00NQGP42Y,1
12/14/2015,Gabriela Rojas Huerta,B00K15Q2B0,1
12/14/2015,Verónica Quispe Rodríguez,B01LQV1YHO,2
12/14/2015,Julio Vargas López,B018IZ0SWI,1
12/14/2015,Valentina Torres Vega,B00NQGP42Y,3
12/14/2015,Mariana Ruiz Cruz,B00K15Q2B0,2
12/14/2015,Luis Torres Medina,B01EYT1URO,3
12/14/2015,Andrés Ramos Silva,B016381QZA,1
12/14/2015,Ana Paula Sánchez Vargas,B018IZ0SWI,4
12/15/2015,Alejandro Ortega Salinas,B00NQGP42Y,2
12/15/2015,Sofía Castro Valdez,B01KBH547A,3
12/15/2015,Lucía Pérez Guerra,B016381QZA,3
12/15/2015,Sebastián Salazar Peña,B00F3J4B5S,2
12/15/2015,Carolina Espinoza Ramírez,B01KBH547A,3
